Concentration	GRvalue	RelativeViability	CorrectedReadout	std_GRvalue	std_RelativeViability	Gnumber	DrugName	Duration	gcsi_moa	clid	CellLineName	Tissue	ReferenceDivisionTime
0.0316227766016838	0.317733333333333	0.5959	59.3666666666667	0.0684342263296176	0.0384764863260667	G00004	drug_004	72	moa_A	CL00019	cellline_JB	tissue_z	58
0.1	-0.0622	0.390766666666667	38.9333333333333	0.0682516666463172	0.0351001899330094	G00004	drug_004	72	moa_A	CL00019	cellline_JB	tissue_z	58
0.316227766016838	-0.205533333333333	0.3179	31.6666666666667	0.0249458079310599	0.0123596116443843	G00004	drug_004	72	moa_A	CL00019	cellline_JB	tissue_z	58
1	-0.137333333333333	0.352166666666667	35.0666666666667	0.0374080650840609	0.0189774427501003	G00004	drug_004	72	moa_A	CL00019	cellline_JB	tissue_z	58
3.16227766016838	-0.1685	0.336366666666667	33.5	0.00710422409556457	0.00357957166897568	G00004	drug_004	72	moa_A	CL00019	cellline_JB	tissue_z	58
10	-0.1136	0.364266666666667	36.2666666666667	0.0476658158432225	0.0242289771417064	G00004	drug_004	72	moa_A	CL00019	cellline_JB	tissue_z	58
0.001	0.999033333333333	0.999466666666667	99.4	0.0412007686012451	0.0239353991680384	G00004	drug_004	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.00316227766016838	1.0035	1.0021	99.6333333333333	0.0607937496787293	0.0352743532896069	G00004	drug_004	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.01	0.778666666666667	0.8727	86.7666666666667	0.0499984333087881	0.0285242002517161	G00004	drug_004	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.0316227766016838	0.128233333333333	0.5145	51.1666666666667	0.0774496180321978	0.0409267638593623	G00004	drug_004	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.1	-0.237133333333333	0.326766666666667	32.5	0.0829895374931885	0.0413804704339297	G00004	drug_004	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.316227766016838	-0.309266666666667	0.2911	28.9333333333333	0.065564650028299	0.0319455787238234	G00004	drug_004	72	moa_A	CL00020	cellline_KB	tissue_z	62
1	-0.370033333333333	0.261466666666667	26	0.0239883999744321	0.0115690679543917	G00004	drug_004	72	moa_A	CL00020	cellline_KB	tissue_z	62
3.16227766016838	-0.244566666666667	0.3229	32.1	0.0472357209464758	0.0235025530528068	G00004	drug_004	72	moa_A	CL00020	cellline_KB	tissue_z	62
10	-0.3388	0.276633333333333	27.5	0.045264997514636	0.0219850706920249	G00004	drug_004	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.001	0.982866666666667	0.9768	98	0.0297056111422291	0.040700982789117	G00005	drug_005	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.00316227766016838	1.0156	1.02173333333333	102.533333333333	0.00135277492584683	0.00190350553803591	G00005	drug_005	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.01	0.979466666666667	0.971833333333333	97.5333333333333	0.00795885251360606	0.0108610926399389	G00005	drug_005	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.0316227766016838	0.9011	0.869166666666667	87.2333333333333	0.0213079797259149	0.026823559296509	G00005	drug_005	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.1	0.851366666666667	0.808	81.0666666666667	0.0376170617317905	0.045902069670114	G00005	drug_005	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.316227766016838	0.866066666666667	0.825433333333333	82.8333333333333	0.0159553543781808	0.0195100828633128	G00005	drug_005	72	moa_A	CL00011	cellline_BA	tissue_x	26
1	0.833166666666667	0.785766666666667	78.8666666666667	0.0159004192816836	0.0188500221043195	G00005	drug_005	72	moa_A	CL00011	cellline_BA	tissue_x	26
3.16227766016838	0.8298	0.782033333333333	78.4666666666667	0.0298877901491563	0.0356748277267506	G00005	drug_005	72	moa_A	CL00011	cellline_BA	tissue_x	26
10	0.842866666666667	0.797833333333333	80.0333333333333	0.0402127260122133	0.0484832273403219	G00005	drug_005	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.001	0.989633333333333	0.987766666666667	98.3333333333333	0.0212594292805178	0.0252668425675495	G00005	drug_005	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.00316227766016838	1.02106666666667	1.02573333333333	102.1	0.0301525012782246	0.0365650561784517	G00005	drug_005	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.01	1.00916666666667	1.01116666666667	100.666666666667	0.0224909611473884	0.0270540816390676	G00005	drug_005	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.0316227766016838	0.936666666666667	0.925933333333333	92.1666666666667	0.0298838306335272	0.0345123649339383	G00005	drug_005	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.1	0.945166666666667	0.9356	93.1333333333333	0.0236017654706874	0.0272005514649979	G00005	drug_005	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.316227766016838	0.921466666666667	0.9085	90.4333333333333	0.0227143860435041	0.0258687069642068	G00005	drug_005	72	moa_A	CL00012	cellline_CA	tissue_x	30
1	0.915966666666667	0.902566666666667	89.8333333333333	0.0402721160771734	0.0457397347317771	G00005	drug_005	72	moa_A	CL00012	cellline_CA	tissue_x	30
3.16227766016838	0.9159	0.902066666666667	89.8	0.00701498396291826	0.00796010887697734	G00005	drug_005	72	moa_A	CL00012	cellline_CA	tissue_x	30
10	0.954533333333333	0.946333333333333	94.2	0.0100664459136943	0.0116757583622364	G00005	drug_005	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.001	1.0082	1.00886666666667	101.566666666667	0.0296774325035035	0.0314372920801607	G00005	drug_005	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.00316227766016838	0.994566666666667	0.994266666666667	100.1	0.0131857246040304	0.0138857240838687	G00005	drug_005	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.01	0.790366666666667	0.791	79.6333333333333	0.00631294965395207	0.00593548650070066	G00005	drug_005	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.0316227766016838	0.514633333333333	0.5553	55.9	0.0349252535185263	0.0271271082130034	G00005	drug_005	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.1	0.496366666666667	0.541033333333333	54.4666666666667	0.0172668275410781	0.0132455023813117	G00005	drug_005	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.316227766016838	0.5279	0.5656	56.9333333333333	0.0307032571562042	0.0239217474278113	G00005	drug_005	72	moa_A	CL00013	cellline_DA	tissue_x	34
1	0.500933333333333	0.5447	54.8333333333333	0.0322144894936011	0.0248024192368406	G00005	drug_005	72	moa_A	CL00013	cellline_DA	tissue_x	34
3.16227766016838	0.493666666666667	0.539	54.2666666666667	0.0174081398585067	0.0133315415462728	G00005	drug_005	72	moa_A	CL00013	cellline_DA	tissue_x	34
10	0.463266666666667	0.516133333333333	51.9666666666667	0.0288148110063788	0.0215151884336004	G00005	drug_005	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.001	1.01906666666667	1.0182	101.333333333333	0.0195484867274512	0.018624983221469	G00005	drug_005	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.00316227766016838	0.9598	0.962366666666667	95.7666666666667	0.0277021659802984	0.0258031651805226	G00005	drug_005	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.01	0.7485	0.775266666666667	77.1666666666667	0.0241894605148606	0.0203865969041754	G00005	drug_005	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.0316227766016838	0.6987	0.734	73.0333333333333	0.0268434349515855	0.0219747582466793	G00005	drug_005	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.1	0.676366666666667	0.716	71.2666666666667	0.0435717033558861	0.0353764045657554	G00005	drug_005	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.316227766016838	0.652166666666667	0.696266666666667	69.3	0.00240069434400419	0.00194250697124448	G00005	drug_005	72	moa_A	CL00014	cellline_EA	tissue_x	38
1	0.716433333333333	0.7486	74.5	0.028359184285401	0.0233469484087321	G00005	drug_005	72	moa_A	CL00014	cellline_EA	tissue_x	38
3.16227766016838	0.6796	0.718466666666667	71.5333333333333	0.0298196244107802	0.0240695519969387	G00005	drug_005	72	moa_A	CL00014	cellline_EA	tissue_x	38
10	0.687	0.724966666666667	72.1	0.0659938633510722	0.0539874368101815	G00005	drug_005	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.001	0.909133333333333	0.923666666666667	92.5	0.0533461651230277	0.0441298462872162	G00005	drug_005	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.00316227766016838	0.593033333333333	0.6771	67.8333333333333	0.0226213026444839	0.0164228499353797	G00005	drug_005	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.01	0.2491	0.446233333333333	44.7	0.0136040435165431	0.00834825331032386	G00005	drug_005	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.0316227766016838	0.201766666666667	0.4177	41.8333333333333	0.0255429703310585	0.0152541797550704	G00005	drug_005	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.1	0.2366	0.4392	43.9666666666667	0.0727548623804622	0.0440871863470555	G00005	drug_005	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.316227766016838	0.261033333333333	0.453566666666667	45.4333333333333	0.0138911242645559	0.00857574097867545	G00005	drug_005	72	moa_A	CL00015	cellline_FA	tissue_x	42
1	0.252533333333333	0.4487	44.9666666666667	0.0582824444694398	0.0355905886436288	G00005	drug_005	72	moa_A	CL00015	cellline_FA	tissue_x	42
3.16227766016838	0.259433333333333	0.452966666666667	45.3666666666667	0.0590950364525934	0.036700454129797	G00005	drug_005	72	moa_A	CL00015	cellline_FA	tissue_x	42
10	0.259166666666667	0.452833333333333	45.3666666666667	0.0604682010095664	0.0370054500490581	G00005	drug_005	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.001	0.985433333333333	0.9887	99.9333333333333	0.0342599377310194	0.0266810794384335	G00005	drug_005	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.00316227766016838	1.0135	1.01063333333333	102.166666666667	0.0254053144046674	0.0200013332888919	G00005	drug_005	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.01	0.909566666666667	0.930366666666667	94.0333333333333	0.0577439462916533	0.0442199427106518	G00005	drug_005	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.0316227766016838	0.3089	0.5155	52.1333333333333	0.0757112277010484	0.0463854503050256	G00005	drug_005	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.1	-0.0316333333333333	0.321633333333333	32.5	0.0526853236996161	0.0275987922441061	G00005	drug_005	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.316227766016838	-0.0819333333333333	0.296	29.9333333333333	0.0606894828889927	0.0303906235539845	G00005	drug_005	72	moa_A	CL00016	cellline_GB	tissue_y	46
1	-0.00813333333333336	0.333766666666667	33.7333333333333	0.0363786109318832	0.0191082006827784	G00005	drug_005	72	moa_A	CL00016	cellline_GB	tissue_y	46
3.16227766016838	-0.0771666666666666	0.2982	30.1333333333333	0.0429443050163038	0.021875328568961	G00005	drug_005	72	moa_A	CL00016	cellline_GB	tissue_y	46
10	-0.1121	0.280666666666667	28.3666666666667	0.0343972382612325	0.0170968808071336	G00005	drug_005	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.001	1.02376666666667	1.0173	101.133333333333	0.0521279515551238	0.0378306753838733	G00005	drug_005	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.00316227766016838	1.0353	1.0256	101.966666666667	0.0395571738120913	0.0286214954186535	G00005	drug_005	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.01	0.8464	0.891666666666667	88.6333333333333	0.0793862078701332	0.0554049035134376	G00005	drug_005	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.0316227766016838	0.121566666666667	0.4348	43.2333333333333	0.0194877739450491	0.0108807168881467	G00005	drug_005	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.1	-0.0847333333333333	0.3245	32.2666666666667	0.0262391564905073	0.0133502808959213	G00005	drug_005	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.316227766016838	-0.1984	0.268133333333333	26.6666666666667	0.0285522328373807	0.0137172640615151	G00005	drug_005	72	moa_A	CL00017	cellline_HB	tissue_y	50
1	-0.190266666666667	0.272333333333333	27.0666666666667	0.0639094932958581	0.0310106970791263	G00005	drug_005	72	moa_A	CL00017	cellline_HB	tissue_y	50
3.16227766016838	-0.1489	0.292266666666667	29.0666666666667	0.0255407517508784	0.0126666228069416	G00005	drug_005	72	moa_A	CL00017	cellline_HB	tissue_y	50
10	-0.208733333333333	0.263433333333333	26.2	0.0625982694116485	0.0302372838286334	G00005	drug_005	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.001	1.004	1.00283333333333	99.9	0.0625882576846488	0.0417689278451498	G00005	drug_005	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.00316227766016838	0.9482	0.9658	96.2333333333333	0.0709618911811122	0.046905116991646	G00005	drug_005	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.01	0.4666	0.6613	65.9	0.0297823773396283	0.0178874257510688	G00005	drug_005	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.0316227766016838	-0.357966666666667	0.2198	21.9	0.00365011415346609	0.00166433169770933	G00005	drug_005	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.1	-0.546666666666667	0.1382	13.7666666666667	0.00708543106192795	0.00288270706107992	G00005	drug_005	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.316227766016838	-0.650066666666667	0.0992333333333333	9.9	0.108608578543931	0.0409727144979843	G00005	drug_005	72	moa_A	CL00018	cellline_IB	tissue_y	54
1	-0.674866666666667	0.0889333333333333	8.86666666666667	0.0411049064386885	0.0149937764867072	G00005	drug_005	72	moa_A	CL00018	cellline_IB	tissue_y	54
3.16227766016838	-0.6026	0.117233333333333	11.6666666666667	0.10669264267043	0.0403555861478102	G00005	drug_005	72	moa_A	CL00018	cellline_IB	tissue_y	54
10	-0.658466666666667	0.0961666666666667	9.6	0.109769273174843	0.0412010113144487	G00005	drug_005	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.001	1.00923333333333	1.00576666666667	100.166666666667	0.0258155637810476	0.0160450407706971	G00005	drug_005	72	moa_A	CL00019	cellline_JB	tissue_z	58
0.00316227766016838	0.994233333333333	0.996533333333333	99.2333333333333	0.0679538323667867	0.0421535684531373	G00005	drug_005	72	moa_A	CL00019	cellline_JB	tissue_z	58
0.01	1.05603333333333	1.03493333333333	103.066666666667	0.0394331501827249	0.0246240397443907	G00005	drug_005	72	moa_A	CL00019	cellline_JB	tissue_z	58
0.0316227766016838	0.938333333333333	0.961866666666667	95.8	0.00545374489074552	0.00335310801098525	G00005	drug_005	72	moa_A	CL00019	cellline_JB	tissue_z	58
0.1	0.906266666666667	0.942266666666667	93.8333333333333	0.0633250608632422	0.0388510403121118	G00005	drug_005	72	moa_A	CL00019	cellline_JB	tissue_z	58
0.316227766016838	0.546033333333333	0.726466666666667	72.3666666666667	0.0320615553791974	0.018734015408698	G00005	drug_005	72	moa_A	CL00019	cellline_JB	tissue_z	58
1	0.452666666666667	0.672466666666667	66.9666666666667	0.0503098731198293	0.0289935050198028	G00005	drug_005	72	moa_A	CL00019	cellline_JB	tissue_z	58
3.16227766016838	0.508333333333333	0.704566666666667	70.1666666666667	0.0394545730344828	0.0229378144846743	G00005	drug_005	72	moa_A	CL00019	cellline_JB	tissue_z	58
10	0.448433333333333	0.67	66.7333333333333	0.044207503133895	0.0253385082433832	G00005	drug_005	72	moa_A	CL00019	cellline_JB	tissue_z	58
0.001	0.997033333333333	0.9983	99.2666666666667	0.0361587241662829	0.0209816586570271	G00005	drug_005	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.00316227766016838	0.957266666666667	0.975266666666667	96.9666666666667	0.0555569377605834	0.0321832772310922	G00005	drug_005	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.01	0.744366666666667	0.8532	84.8333333333333	0.0434875077848033	0.0247321652913772	G00005	drug_005	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.0316227766016838	-0.0250333333333333	0.4343	43.1666666666667	0.0731338726810863	0.0377592372804325	G00005	drug_005	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.1	-0.3918	0.251133333333333	24.9666666666667	0.0623632103086427	0.0299967220431389	G00005	drug_005	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.316227766016838	-0.445833333333333	0.2257	22.4666666666667	0.09860432715319	0.0468507203786665	G00005	drug_005	72	moa_A	CL00020	cellline_KB	tissue_z	62
1	-0.380833333333333	0.256433333333333	25.5	0.0677470540564926	0.0323985081961089	G00005	drug_005	72	moa_A	CL00020	cellline_KB	tissue_z	62
3.16227766016838	-0.3429	0.274566666666667	27.3	0.0178653295519562	0.00867717311878317	G00005	drug_005	72	moa_A	CL00020	cellline_KB	tissue_z	62
10	-0.3779	0.257766666666667	25.6333333333333	0.0515291179819721	0.02488399753523	G00005	drug_005	72	moa_A	CL00020	cellline_KB	tissue_z	62
0.001	0.9976	0.9967	100.033333333333	0.00885042371867033	0.0122503061186241	G00006	drug_006	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.00316227766016838	1.01743333333333	1.02443333333333	102.8	0.0140357875921992	0.0198015992620125	G00006	drug_006	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.01	0.964666666666667	0.951933333333333	95.5333333333333	0.0113500367106602	0.0151714644426085	G00006	drug_006	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.0316227766016838	0.854133333333333	0.811333333333333	81.4	0.0379917534911634	0.0464793861118381	G00006	drug_006	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.1	0.828566666666667	0.780566666666667	78.3	0.0312720855290038	0.0367350423074934	G00006	drug_006	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.316227766016838	0.814566666666667	0.764033333333333	76.6666666666667	0.0253868732484592	0.029724793242903	G00006	drug_006	72	moa_A	CL00011	cellline_BA	tissue_x	26
1	0.8161	0.765766666666667	76.8333333333333	0.0221927916225065	0.026035040490334	G00006	drug_006	72	moa_A	CL00011	cellline_BA	tissue_x	26
3.16227766016838	0.790933333333333	0.736666666666667	73.9333333333333	0.0144970111862181	0.0164317781549452	G00006	drug_006	72	moa_A	CL00011	cellline_BA	tissue_x	26
10	0.797333333333333	0.744366666666667	74.6666666666667	0.0350762502746992	0.0397941369215785	G00006	drug_006	72	moa_A	CL00011	cellline_BA	tissue_x	26
0.001	1.012	1.01466666666667	101	0.0250599281722833	0.0303315567245292	G00006	drug_006	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.00316227766016838	0.9912	0.9898	98.5333333333333	0.0341978069472297	0.040672226395908	G00006	drug_006	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.01	0.819933333333333	0.797733333333333	79.4	0.0379881999222566	0.039926098398583	G00006	drug_006	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.0316227766016838	0.619233333333333	0.602666666666667	60	0.0328091958653871	0.0291541306392994	G00006	drug_006	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.1	0.577233333333333	0.5662	56.3666666666667	0.0511077619675655	0.0435793529093767	G00006	drug_006	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.316227766016838	0.572166666666667	0.561266666666667	55.8666666666667	0.0144382593595395	0.0123216611434227	G00006	drug_006	72	moa_A	CL00012	cellline_CA	tissue_x	30
1	0.561033333333333	0.5521	54.9666666666667	0.0391847334217464	0.0329186877016688	G00006	drug_006	72	moa_A	CL00012	cellline_CA	tissue_x	30
3.16227766016838	0.5394	0.5338	53.1333333333333	0.0308238543988256	0.0258571073401493	G00006	drug_006	72	moa_A	CL00012	cellline_CA	tissue_x	30
10	0.5396	0.533733333333333	53.1333333333333	0.0116863167850269	0.00970068726087659	G00006	drug_006	72	moa_A	CL00012	cellline_CA	tissue_x	30
0.001	1.00746666666667	1.0084	101.5	0.0498457955431883	0.0525748038512746	G00006	drug_006	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.00316227766016838	1.02386666666667	1.02546666666667	103.233333333333	0.0128873322814822	0.0138030189934425	G00006	drug_006	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.01	1.0009	1.00096666666667	100.766666666667	0.0122315166680179	0.0129670094213483	G00006	drug_006	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.0316227766016838	0.974666666666667	0.973433333333333	98	0.0213851194369667	0.0222578824988662	G00006	drug_006	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.1	0.973466666666667	0.972133333333333	97.8666666666667	0.0125065316268473	0.0130082025404486	G00006	drug_006	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.316227766016838	0.9801	0.979066666666667	98.5666666666667	0.0156674822482746	0.0163475788217501	G00006	drug_006	72	moa_A	CL00013	cellline_DA	tissue_x	34
1	0.9451	0.9429	94.9333333333333	0.0272229682437458	0.0278689791703966	G00006	drug_006	72	moa_A	CL00013	cellline_DA	tissue_x	34
3.16227766016838	0.957566666666667	0.956066666666667	96.2333333333333	0.0485655570680841	0.0500233278914282	G00006	drug_006	72	moa_A	CL00013	cellline_DA	tissue_x	34
10	0.974766666666667	0.973533333333333	98	0.0217237964760613	0.0226297002484198	G00006	drug_006	72	moa_A	CL00013	cellline_DA	tissue_x	34
0.001	0.991833333333333	0.992366666666667	98.7666666666667	0.0270143171916918	0.0254449078075227	G00006	drug_006	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.00316227766016838	1.01216666666667	1.01176666666667	100.733333333333	0.0365558932777376	0.0347574931969113	G00006	drug_006	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.01	1.0208	1.0199	101.5	0.0238727878556318	0.0227462084752602	G00006	drug_006	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.0316227766016838	0.9406	0.944533333333333	94	0.0136517398158624	0.0125826600261365	G00006	drug_006	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.1	0.8307	0.8457	84.1666666666667	0.00561515805654655	0.00491528229097785	G00006	drug_006	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.316227766016838	0.802566666666667	0.8216	81.7666666666667	0.0493110873266179	0.042488939737301	G00006	drug_006	72	moa_A	CL00014	cellline_EA	tissue_x	38
1	0.819933333333333	0.8367	83.2333333333333	0.050820501112576	0.0443543684432548	G00006	drug_006	72	moa_A	CL00014	cellline_EA	tissue_x	38
3.16227766016838	0.801866666666667	0.820733333333333	81.7	0.0258374405337165	0.022345543925654	G00006	drug_006	72	moa_A	CL00014	cellline_EA	tissue_x	38
10	0.7872	0.808366666666667	80.4666666666667	0.0486562431759789	0.0417102305595802	G00006	drug_006	72	moa_A	CL00014	cellline_EA	tissue_x	38
0.001	1.00586666666667	1.0052	100.7	0.0399291038383449	0.0341931279645487	G00006	drug_006	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.00316227766016838	0.910466666666667	0.924566666666667	92.6	0.0281894188186512	0.0233401656663643	G00006	drug_006	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.01	0.444266666666667	0.5725	57.3666666666667	0.0428561936402819	0.0290790302451784	G00006	drug_006	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.0316227766016838	0.167966666666667	0.398033333333333	39.8666666666667	0.0544269541067047	0.0320331599024095	G00006	drug_006	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.1	0.102066666666667	0.3601	36.0666666666667	0.0306467507793784	0.0172600695247731	G00006	drug_006	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.316227766016838	0.172233333333333	0.400533333333333	40.1	0.0537144611192678	0.0311925204709933	G00006	drug_006	72	moa_A	CL00015	cellline_FA	tissue_x	42
1	0.1551	0.3903	39.1	0.0267807766877662	0.0154909651087336	G00006	drug_006	72	moa_A	CL00015	cellline_FA	tissue_x	42
3.16227766016838	0.0990333333333334	0.358333333333333	35.9	0.017823953919749	0.00996209482655797	G00006	drug_006	72	moa_A	CL00015	cellline_FA	tissue_x	42
10	0.102933333333333	0.360866666666667	36.1666666666667	0.0557944740394005	0.0313554354671297	G00006	drug_006	72	moa_A	CL00015	cellline_FA	tissue_x	42
0.001	1.0031	1.00253333333333	101.333333333333	0.0334695383894071	0.026175242755958	G00006	drug_006	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.00316227766016838	0.9905	0.992666666666667	100.333333333333	0.0335867533411612	0.0261771528882217	G00006	drug_006	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.01	0.679333333333333	0.760766666666667	76.9	0.0273788848080658	0.0194013745217531	G00006	drug_006	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.0316227766016838	-0.1837	0.246866666666667	24.9333333333333	0.0914454482191432	0.0437506952325713	G00006	drug_006	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.1	-0.308366666666667	0.189866666666667	19.2	0.0331857399093848	0.0141500294463769	G00006	drug_006	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.316227766016838	-0.3859	0.1581	16	0.0678201297551103	0.0273780934325237	G00006	drug_006	72	moa_A	CL00016	cellline_GB	tissue_y	46
1	-0.396533333333333	0.1534	15.5	0.0317429257210694	0.0125215813697791	G00006	drug_006	72	moa_A	CL00016	cellline_GB	tissue_y	46
3.16227766016838	-0.371533333333333	0.163466666666667	16.5333333333333	0.0315002116395007	0.0128001302076711	G00006	drug_006	72	moa_A	CL00016	cellline_GB	tissue_y	46
10	-0.4508	0.1329	13.4333333333333	0.0710265443337912	0.0273131836298883	G00006	drug_006	72	moa_A	CL00016	cellline_GB	tissue_y	46
0.001	1.04363333333333	1.03156666666667	102.566666666667	0.0178304047439574	0.0129515764806194	G00006	drug_006	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.00316227766016838	0.959733333333333	0.9712	96.5666666666667	0.0364089732529405	0.0259131240879983	G00006	drug_006	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.01	0.611033333333333	0.732633333333333	72.8666666666667	0.0589940957497726	0.038636295543612	G00006	drug_006	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.0316227766016838	-0.1568	0.288333333333333	28.6666666666667	0.0140502669013795	0.00692122339860038	G00006	drug_006	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.1	-0.363633333333333	0.1925	19.1333333333333	0.0501240793764168	0.0215932859935675	G00006	drug_006	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.316227766016838	-0.330166666666667	0.2072	20.6	0.0481784529985484	0.0215446048931049	G00006	drug_006	72	moa_A	CL00017	cellline_HB	tissue_y	50
1	-0.356966666666667	0.195566666666667	19.4333333333333	0.0643920284921459	0.0282942279154836	G00006	drug_006	72	moa_A	CL00017	cellline_HB	tissue_y	50
3.16227766016838	-0.350766666666667	0.198066666666667	19.7	0.0439806017845747	0.0192461251511397	G00006	drug_006	72	moa_A	CL00017	cellline_HB	tissue_y	50
10	-0.392733333333333	0.179733333333333	17.8666666666667	0.0163286047577046	0.00694286204193438	G00006	drug_006	72	moa_A	CL00017	cellline_HB	tissue_y	50
0.001	1.00003333333333	1.00013333333333	99.6666666666667	0.0481304823717084	0.0320159855905349	G00006	drug_006	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.00316227766016838	1.02086666666667	1.01416666666667	101.033333333333	0.0808357800316998	0.0538910320306944	G00006	drug_006	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.01	0.960166666666667	0.973566666666667	97	0.0304713526666168	0.0201306565549496	G00006	drug_006	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.0316227766016838	0.437566666666667	0.643933333333333	64.1666666666667	0.0428383395258655	0.0256519654867484	G00006	drug_006	72	moa_A	CL00018	cellline_IB	tissue_y	54
0.1	-0.0146666666666666	0.3894	38.8	0.0690093713442844	0.0362418266647806	G00006	drug_006	72	moa_A	CL00018	cellline_IB	tissue_y	54
