Barcode	clid	CellLineName	Tissue	ReferenceDivisionTime	Gnumber	DrugName	drug_moa	Concentration	ReadoutValue	BackgroundValue	Duration
plate_1	CL00015	cellline_FA	tissue_x	42	G00008	drug_008	moa_A	0.0316227766016838	58	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00008	drug_008	moa_A	0.0316227766016838	7.5	0	72
plate_1	CL00017	cellline_HB	tissue_y	50	G00008	drug_008	moa_A	0.0316227766016838	5.7	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00008	drug_008	moa_A	0.0316227766016838	8.2	0	72
plate_1	CL00019	cellline_JB	tissue_z	58	G00008	drug_008	moa_A	0.0316227766016838	101.7	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00008	drug_008	moa_A	0.0316227766016838	69.3	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00009	drug_009	moa_A	0.0316227766016838	48.6	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00009	drug_009	moa_A	0.0316227766016838	94.3	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00009	drug_009	moa_A	0.0316227766016838	53	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00009	drug_009	moa_A	0.0316227766016838	103	0	72
plate_1	CL00015	cellline_FA	tissue_x	42	G00009	drug_009	moa_A	0.0316227766016838	87.3	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00009	drug_009	moa_A	0.0316227766016838	8.6	0	72
plate_1	CL00017	cellline_HB	tissue_y	50	G00009	drug_009	moa_A	0.0316227766016838	64.6	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00009	drug_009	moa_A	0.0316227766016838	14.3	0	72
plate_1	CL00019	cellline_JB	tissue_z	58	G00009	drug_009	moa_A	0.0316227766016838	100.2	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00009	drug_009	moa_A	0.0316227766016838	77.8	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00010	drug_010	moa_A	0.0316227766016838	53.5	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00010	drug_010	moa_A	0.0316227766016838	93.9	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00010	drug_010	moa_A	0.0316227766016838	73.1	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00010	drug_010	moa_A	0.0316227766016838	68.9	0	72
plate_1	CL00015	cellline_FA	tissue_x	42	G00010	drug_010	moa_A	0.0316227766016838	41.9	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00010	drug_010	moa_A	0.0316227766016838	81.7	0	72
plate_1	CL00017	cellline_HB	tissue_y	50	G00010	drug_010	moa_A	0.0316227766016838	16.6	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00010	drug_010	moa_A	0.0316227766016838	85.2	0	72
plate_1	CL00019	cellline_JB	tissue_z	58	G00010	drug_010	moa_A	0.0316227766016838	97	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00010	drug_010	moa_A	0.0316227766016838	87.2	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00011	drug_011	moa_B	0.0316227766016838	49.8	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00011	drug_011	moa_B	0.0316227766016838	22.1	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00011	drug_011	moa_B	0.0316227766016838	18.1	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00011	drug_011	moa_B	0.0316227766016838	25.7	0	72
plate_1	CL00015	cellline_FA	tissue_x	42	G00011	drug_011	moa_B	0.0316227766016838	65.9	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00011	drug_011	moa_B	0.0316227766016838	85.7	0	72
plate_1	CL00017	cellline_HB	tissue_y	50	G00011	drug_011	moa_B	0.0316227766016838	52.2	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00011	drug_011	moa_B	0.0316227766016838	37.5	0	72
plate_1	CL00019	cellline_JB	tissue_z	58	G00011	drug_011	moa_B	0.0316227766016838	80.3	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00011	drug_011	moa_B	0.0316227766016838	39.8	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00002	drug_002	moa_A	0.0316227766016838	61.5	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00002	drug_002	moa_A	0.0316227766016838	82.4	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00002	drug_002	moa_A	0.0316227766016838	87.9	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00002	drug_002	moa_A	0.0316227766016838	102.9	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00002	drug_002	moa_A	0.0316227766016838	51.3	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00002	drug_002	moa_A	0.0316227766016838	8.4	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00002	drug_002	moa_A	0.0316227766016838	53.1	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00002	drug_002	moa_A	0.0316227766016838	10.1	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00002	drug_002	moa_A	0.0316227766016838	94.1	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00002	drug_002	moa_A	0.0316227766016838	11.2	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00003	drug_003	moa_A	0.0316227766016838	72.7	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00003	drug_003	moa_A	0.0316227766016838	91.6	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00003	drug_003	moa_A	0.0316227766016838	96.9	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00003	drug_003	moa_A	0.0316227766016838	75.8	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00003	drug_003	moa_A	0.0316227766016838	77	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00003	drug_003	moa_A	0.0316227766016838	1.3	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00003	drug_003	moa_A	0.0316227766016838	59.1	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00003	drug_003	moa_A	0.0316227766016838	18.3	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00003	drug_003	moa_A	0.0316227766016838	98	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00003	drug_003	moa_A	0.0316227766016838	17.1	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00004	drug_004	moa_A	0.0316227766016838	63	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00004	drug_004	moa_A	0.0316227766016838	72	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00004	drug_004	moa_A	0.0316227766016838	59	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00004	drug_004	moa_A	0.0316227766016838	90.5	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00004	drug_004	moa_A	0.0316227766016838	58.6	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.0316227766016838	43.3	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00004	drug_004	moa_A	0.0316227766016838	47.8	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00004	drug_004	moa_A	0.0316227766016838	11.2	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00004	drug_004	moa_A	0.0316227766016838	58.4	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00004	drug_004	moa_A	0.0316227766016838	46.7	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00005	drug_005	moa_A	0.0316227766016838	83.5	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00005	drug_005	moa_A	0.0316227766016838	90.5	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00005	drug_005	moa_A	0.0316227766016838	53.2	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00005	drug_005	moa_A	0.0316227766016838	71.8	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00005	drug_005	moa_A	0.0316227766016838	43.3	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.0316227766016838	53.6	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00005	drug_005	moa_A	0.0316227766016838	44.4	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00005	drug_005	moa_A	0.0316227766016838	21.9	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00005	drug_005	moa_A	0.0316227766016838	95.6	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00005	drug_005	moa_A	0.0316227766016838	43.8	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00006	drug_006	moa_A	0.0316227766016838	78.2	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00006	drug_006	moa_A	0.0316227766016838	62.9	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00006	drug_006	moa_A	0.0316227766016838	99.7	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00006	drug_006	moa_A	0.0316227766016838	95.3	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00006	drug_006	moa_A	0.0316227766016838	43.3	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00006	drug_006	moa_A	0.0316227766016838	21.8	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00006	drug_006	moa_A	0.0316227766016838	28.1	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00006	drug_006	moa_A	0.0316227766016838	67.3	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00006	drug_006	moa_A	0.0316227766016838	93	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00006	drug_006	moa_A	0.0316227766016838	63.4	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00007	drug_007	moa_A	0.0316227766016838	42	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00007	drug_007	moa_A	0.0316227766016838	79.5	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00007	drug_007	moa_A	0.0316227766016838	66.4	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00007	drug_007	moa_A	0.0316227766016838	77.9	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00007	drug_007	moa_A	0.0316227766016838	41.6	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00007	drug_007	moa_A	0.0316227766016838	7.7	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00007	drug_007	moa_A	0.0316227766016838	5.3	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00007	drug_007	moa_A	0.0316227766016838	16.9	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00007	drug_007	moa_A	0.0316227766016838	104.3	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00007	drug_007	moa_A	0.0316227766016838	92.3	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00008	drug_008	moa_A	0.0316227766016838	55.3	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00008	drug_008	moa_A	0.0316227766016838	60.7	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00008	drug_008	moa_A	0.0316227766016838	98.1	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00008	drug_008	moa_A	0.0316227766016838	93.9	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00008	drug_008	moa_A	0.0316227766016838	55.4	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00008	drug_008	moa_A	0.0316227766016838	8.5	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00008	drug_008	moa_A	0.0316227766016838	6.3	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00008	drug_008	moa_A	0.0316227766016838	7	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00008	drug_008	moa_A	0.0316227766016838	103	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00008	drug_008	moa_A	0.0316227766016838	67.8	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00009	drug_009	moa_A	0.0316227766016838	49.1	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00009	drug_009	moa_A	0.0316227766016838	90.9	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00009	drug_009	moa_A	0.0316227766016838	52.7	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00009	drug_009	moa_A	0.0316227766016838	96.8	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00009	drug_009	moa_A	0.0316227766016838	81.1	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00009	drug_009	moa_A	0.0316227766016838	5	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00009	drug_009	moa_A	0.0316227766016838	66.6	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00009	drug_009	moa_A	0.0316227766016838	17.7	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00009	drug_009	moa_A	0.0316227766016838	100.4	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00009	drug_009	moa_A	0.0316227766016838	72.3	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00010	drug_010	moa_A	0.0316227766016838	53.9	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00010	drug_010	moa_A	0.0316227766016838	102.2	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00010	drug_010	moa_A	0.0316227766016838	75	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00010	drug_010	moa_A	0.0316227766016838	74.9	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00010	drug_010	moa_A	0.0316227766016838	49	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00010	drug_010	moa_A	0.0316227766016838	82.7	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00010	drug_010	moa_A	0.0316227766016838	12.6	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00010	drug_010	moa_A	0.0316227766016838	84.2	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00010	drug_010	moa_A	0.0316227766016838	99.9	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00010	drug_010	moa_A	0.0316227766016838	87.1	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00011	drug_011	moa_B	0.0316227766016838	49.5	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00011	drug_011	moa_B	0.0316227766016838	17.1	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00011	drug_011	moa_B	0.0316227766016838	17.4	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00011	drug_011	moa_B	0.0316227766016838	34.4	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00011	drug_011	moa_B	0.0316227766016838	67.1	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00011	drug_011	moa_B	0.0316227766016838	80.5	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00011	drug_011	moa_B	0.0316227766016838	43.5	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00011	drug_011	moa_B	0.0316227766016838	32.7	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00011	drug_011	moa_B	0.0316227766016838	74.1	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00011	drug_011	moa_B	0.0316227766016838	37.6	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00002	drug_002	moa_A	0.0316227766016838	60.1	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00002	drug_002	moa_A	0.0316227766016838	88.8	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00002	drug_002	moa_A	0.0316227766016838	91.8	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00002	drug_002	moa_A	0.0316227766016838	103.1	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00002	drug_002	moa_A	0.0316227766016838	52.9	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00002	drug_002	moa_A	0.0316227766016838	0.7	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00002	drug_002	moa_A	0.0316227766016838	51.2	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00002	drug_002	moa_A	0.0316227766016838	13.5	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00002	drug_002	moa_A	0.0316227766016838	96.5	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00002	drug_002	moa_A	0.0316227766016838	15.9	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00003	drug_003	moa_A	0.0316227766016838	73.6	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00003	drug_003	moa_A	0.0316227766016838	94.3	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00003	drug_003	moa_A	0.0316227766016838	98.4	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00003	drug_003	moa_A	0.0316227766016838	85.6	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00003	drug_003	moa_A	0.0316227766016838	70.3	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00003	drug_003	moa_A	0.0316227766016838	6.5	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00003	drug_003	moa_A	0.0316227766016838	50.7	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00003	drug_003	moa_A	0.0316227766016838	17.8	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00003	drug_003	moa_A	0.0316227766016838	102.4	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00003	drug_003	moa_A	0.0316227766016838	18.3	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00004	drug_004	moa_A	0.0316227766016838	68.3	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00004	drug_004	moa_A	0.0316227766016838	70.9	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00004	drug_004	moa_A	0.0316227766016838	60.9	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00004	drug_004	moa_A	0.0316227766016838	85	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00004	drug_004	moa_A	0.0316227766016838	60.9	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.0316227766016838	42	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00004	drug_004	moa_A	0.0316227766016838	56.7	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00004	drug_004	moa_A	0.0316227766016838	12.5	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00004	drug_004	moa_A	0.0316227766016838	55.7	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00004	drug_004	moa_A	0.0316227766016838	55.1	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00005	drug_005	moa_A	0.0316227766016838	90.1	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00005	drug_005	moa_A	0.0316227766016838	90.1	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00005	drug_005	moa_A	0.0316227766016838	56.1	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00005	drug_005	moa_A	0.0316227766016838	73.3	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00005	drug_005	moa_A	0.0316227766016838	41	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00005	drug_005	moa_A	0.0316227766016838	56.2	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00005	drug_005	moa_A	0.0316227766016838	43.2	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00005	drug_005	moa_A	0.0316227766016838	21.9	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00005	drug_005	moa_A	0.0316227766016838	95.2	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00005	drug_005	moa_A	0.0316227766016838	39.5	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00006	drug_006	moa_A	0.0316227766016838	79.8	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00006	drug_006	moa_A	0.0316227766016838	60.4	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00006	drug_006	moa_A	0.0316227766016838	99.3	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00006	drug_006	moa_A	0.0316227766016838	93.3	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00006	drug_006	moa_A	0.0316227766016838	39.1	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00006	drug_006	moa_A	0.0316227766016838	23.3	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00006	drug_006	moa_A	0.0316227766016838	29	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00006	drug_006	moa_A	0.0316227766016838	62.5	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00006	drug_006	moa_A	0.0316227766016838	95.9	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00006	drug_006	moa_A	0.0316227766016838	61.4	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00007	drug_007	moa_A	0.0316227766016838	40.9	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00007	drug_007	moa_A	0.0316227766016838	75.9	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00007	drug_007	moa_A	0.0316227766016838	67.1	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00007	drug_007	moa_A	0.0316227766016838	81.2	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00007	drug_007	moa_A	0.0316227766016838	44.5	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00007	drug_007	moa_A	0.0316227766016838	9.3	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00007	drug_007	moa_A	0.0316227766016838	3.5	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00007	drug_007	moa_A	0.0316227766016838	14.1	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00007	drug_007	moa_A	0.0316227766016838	101.6	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00007	drug_007	moa_A	0.0316227766016838	88.8	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00008	drug_008	moa_A	0.0316227766016838	56.2	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00008	drug_008	moa_A	0.0316227766016838	59	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00008	drug_008	moa_A	0.0316227766016838	97.9	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00008	drug_008	moa_A	0.0316227766016838	97.5	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00008	drug_008	moa_A	0.0316227766016838	60.4	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00008	drug_008	moa_A	0.0316227766016838	10	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00008	drug_008	moa_A	0.0316227766016838	4.6	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00008	drug_008	moa_A	0.0316227766016838	9.9	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00008	drug_008	moa_A	0.0316227766016838	95.4	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00008	drug_008	moa_A	0.0316227766016838	68.8	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00009	drug_009	moa_A	0.0316227766016838	52.6	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00009	drug_009	moa_A	0.0316227766016838	94.4	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00009	drug_009	moa_A	0.0316227766016838	46.6	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00009	drug_009	moa_A	0.0316227766016838	100.7	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00009	drug_009	moa_A	0.0316227766016838	86.2	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00009	drug_009	moa_A	0.0316227766016838	5.7	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00009	drug_009	moa_A	0.0316227766016838	69.8	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00009	drug_009	moa_A	0.0316227766016838	12.9	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00009	drug_009	moa_A	0.0316227766016838	95.5	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00009	drug_009	moa_A	0.0316227766016838	75.5	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00010	drug_010	moa_A	0.0316227766016838	49.1	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00010	drug_010	moa_A	0.0316227766016838	96	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00010	drug_010	moa_A	0.0316227766016838	72	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00010	drug_010	moa_A	0.0316227766016838	70.2	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00010	drug_010	moa_A	0.0316227766016838	42	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00010	drug_010	moa_A	0.0316227766016838	82	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00010	drug_010	moa_A	0.0316227766016838	14.6	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00010	drug_010	moa_A	0.0316227766016838	91.1	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00010	drug_010	moa_A	0.0316227766016838	99.6	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00010	drug_010	moa_A	0.0316227766016838	86.7	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00011	drug_011	moa_B	0.0316227766016838	49.4	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00011	drug_011	moa_B	0.0316227766016838	20.8	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00011	drug_011	moa_B	0.0316227766016838	19.4	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00011	drug_011	moa_B	0.0316227766016838	28.2	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00011	drug_011	moa_B	0.0316227766016838	70	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00011	drug_011	moa_B	0.0316227766016838	79.7	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00011	drug_011	moa_B	0.0316227766016838	49.6	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00011	drug_011	moa_B	0.0316227766016838	32.8	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00011	drug_011	moa_B	0.0316227766016838	74.8	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00011	drug_011	moa_B	0.0316227766016838	38.6	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00002	drug_002	moa_A	0.1	64.4	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00002	drug_002	moa_A	0.1	78	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00002	drug_002	moa_A	0.1	87.7	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00002	drug_002	moa_A	0.1	92	0	72
plate_1	CL00015	cellline_FA	tissue_x	42	G00002	drug_002	moa_A	0.1	49.6	0	72
plate_1	CL00016	cellline_GB	tissue_y	46	G00002	drug_002	moa_A	0.1	1.3	0	72
plate_1	CL00017	cellline_HB	tissue_y	50	G00002	drug_002	moa_A	0.1	28.4	0	72
plate_1	CL00018	cellline_IB	tissue_y	54	G00002	drug_002	moa_A	0.1	2	0	72
plate_1	CL00019	cellline_JB	tissue_z	58	G00002	drug_002	moa_A	0.1	67.5	0	72
plate_1	CL00020	cellline_KB	tissue_z	62	G00002	drug_002	moa_A	0.1	7.9	0	72
plate_1	CL00011	cellline_BA	tissue_x	26	G00003	drug_003	moa_A	0.1	75.9	0	72
plate_1	CL00012	cellline_CA	tissue_x	30	G00003	drug_003	moa_A	0.1	93.1	0	72
plate_1	CL00013	cellline_DA	tissue_x	34	G00003	drug_003	moa_A	0.1	86.4	0	72
plate_1	CL00014	cellline_EA	tissue_x	38	G00003	drug_003	moa_A	0.1	72	0	72
plate_1	CL00015	cellline_FA	tissue_x	42	G00003	drug_003	moa_A	0.1	72.1	0	72
