Barcode	clid	CellLineName	Tissue	ReferenceDivisionTime	Gnumber	DrugName	gcsi_moa	Concentration	ReadoutValue	BackgroundValue	Duration
plate_2	CL00015	cellline_FA	tissue_x	42	G00020	drug_020	moa_C	0.1	54.2	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00020	drug_020	moa_C	0.1	97.1	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00020	drug_020	moa_C	0.1	91.4	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00020	drug_020	moa_C	0.1	95.4	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00020	drug_020	moa_C	0.1	77.7	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00020	drug_020	moa_C	0.1	12.8	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00020	drug_020	moa_C	0.1	51.2	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00020	drug_020	moa_C	0.1	47.8	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00020	drug_020	moa_C	0.1	81.7	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00020	drug_020	moa_C	0.1	65.9	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00021	drug_021	moa_D	0.1	69.6	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00021	drug_021	moa_D	0.1	82.4	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00021	drug_021	moa_D	0.1	75.3	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00021	drug_021	moa_D	0.1	69.1	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00021	drug_021	moa_D	0.1	98.9	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00021	drug_021	moa_D	0.1	50.8	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00021	drug_021	moa_D	0.1	96.9	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00021	drug_021	moa_D	0.1	46.9	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00021	drug_021	moa_D	0.1	100.6	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00021	drug_021	moa_D	0.1	53.9	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00021	drug_021	moa_D	0.1	29.3	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00021	drug_021	moa_D	0.1	48.6	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00021	drug_021	moa_D	0.1	53.5	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00021	drug_021	moa_D	0.1	50.1	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00021	drug_021	moa_D	0.1	63.1	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00022	drug_022	moa_D	0.1	45.5	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00022	drug_022	moa_D	0.1	55.5	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00022	drug_022	moa_D	0.1	69.9	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00022	drug_022	moa_D	0.1	58.7	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00022	drug_022	moa_D	0.1	56.9	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00022	drug_022	moa_D	0.1	85	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00022	drug_022	moa_D	0.1	95.2	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00022	drug_022	moa_D	0.1	94.7	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00022	drug_022	moa_D	0.1	97.9	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00022	drug_022	moa_D	0.1	73	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00022	drug_022	moa_D	0.1	19.7	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00022	drug_022	moa_D	0.1	59.7	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00022	drug_022	moa_D	0.1	32.4	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00022	drug_022	moa_D	0.1	49	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00022	drug_022	moa_D	0.1	44.4	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00023	drug_023	moa_D	0.1	88.7	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00023	drug_023	moa_D	0.1	59.2	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00023	drug_023	moa_D	0.1	48.6	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00023	drug_023	moa_D	0.1	98.5	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00023	drug_023	moa_D	0.1	86.7	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00023	drug_023	moa_D	0.1	40.3	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00023	drug_023	moa_D	0.1	102	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00023	drug_023	moa_D	0.1	73.7	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00023	drug_023	moa_D	0.1	100.2	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00023	drug_023	moa_D	0.1	45.3	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00023	drug_023	moa_D	0.1	31.4	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00023	drug_023	moa_D	0.1	36.7	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00023	drug_023	moa_D	0.1	47.4	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00023	drug_023	moa_D	0.1	59.7	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00023	drug_023	moa_D	0.1	49.8	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00024	drug_024	moa_D	0.1	44.8	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00024	drug_024	moa_D	0.1	49.4	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00024	drug_024	moa_D	0.1	67.3	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00024	drug_024	moa_D	0.1	81.7	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00024	drug_024	moa_D	0.1	81.6	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00024	drug_024	moa_D	0.1	88.6	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00024	drug_024	moa_D	0.1	25.9	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00024	drug_024	moa_D	0.1	102.9	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00024	drug_024	moa_D	0.1	97.2	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00024	drug_024	moa_D	0.1	32.2	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00024	drug_024	moa_D	0.1	17.7	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00024	drug_024	moa_D	0.1	33.1	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00024	drug_024	moa_D	0.1	55.5	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00024	drug_024	moa_D	0.1	74.9	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00024	drug_024	moa_D	0.1	49.8	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00025	drug_025	moa_D	0.1	64.8	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00025	drug_025	moa_D	0.1	87	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00025	drug_025	moa_D	0.1	73.4	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00025	drug_025	moa_D	0.1	75.5	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00025	drug_025	moa_D	0.1	98.9	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00025	drug_025	moa_D	0.1	72.7	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00025	drug_025	moa_D	0.1	103.1	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00025	drug_025	moa_D	0.1	101.8	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00025	drug_025	moa_D	0.1	89.5	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00025	drug_025	moa_D	0.1	42.6	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00025	drug_025	moa_D	0.1	38.1	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00025	drug_025	moa_D	0.1	63.8	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00025	drug_025	moa_D	0.1	87.7	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00025	drug_025	moa_D	0.1	28.9	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00025	drug_025	moa_D	0.1	70.6	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00026	drug_026	moa_E	0.1	98.3	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00026	drug_026	moa_E	0.1	97.2	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00026	drug_026	moa_E	0.1	95.3	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00026	drug_026	moa_E	0.1	95.9	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00026	drug_026	moa_E	0.1	97.7	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00026	drug_026	moa_E	0.1	101.4	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00026	drug_026	moa_E	0.1	102.2	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00026	drug_026	moa_E	0.1	100.8	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00026	drug_026	moa_E	0.1	99.8	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00026	drug_026	moa_E	0.1	97	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00026	drug_026	moa_E	0.1	100.6	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00026	drug_026	moa_E	0.1	97	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00026	drug_026	moa_E	0.1	102.3	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00026	drug_026	moa_E	0.1	96.4	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00026	drug_026	moa_E	0.1	101.6	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00027	drug_027	moa_E	0.1	65.9	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00027	drug_027	moa_E	0.1	65.5	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00027	drug_027	moa_E	0.1	90.3	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00027	drug_027	moa_E	0.1	95.8	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00027	drug_027	moa_E	0.1	88	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00027	drug_027	moa_E	0.1	97.1	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00027	drug_027	moa_E	0.1	96.2	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00027	drug_027	moa_E	0.1	103.5	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00027	drug_027	moa_E	0.1	103.2	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00027	drug_027	moa_E	0.1	102.7	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00027	drug_027	moa_E	0.1	95.2	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00027	drug_027	moa_E	0.1	95.6	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00027	drug_027	moa_E	0.1	94.9	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00027	drug_027	moa_E	0.1	94.6	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00027	drug_027	moa_E	0.1	100.8	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00028	drug_028	moa_E	0.1	91.7	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00028	drug_028	moa_E	0.1	99	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00028	drug_028	moa_E	0.1	100.9	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00028	drug_028	moa_E	0.1	104.5	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00028	drug_028	moa_E	0.1	96.6	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00028	drug_028	moa_E	0.1	100.2	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00028	drug_028	moa_E	0.1	97.8	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00028	drug_028	moa_E	0.1	97.5	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00028	drug_028	moa_E	0.1	96.3	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00028	drug_028	moa_E	0.1	104.9	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00028	drug_028	moa_E	0.1	100.8	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00028	drug_028	moa_E	0.1	102.4	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00028	drug_028	moa_E	0.1	101.5	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00028	drug_028	moa_E	0.1	102.1	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00028	drug_028	moa_E	0.1	97.2	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00029	drug_029	moa_E	0.1	104.6	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00029	drug_029	moa_E	0.1	104.5	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00029	drug_029	moa_E	0.1	103.1	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00029	drug_029	moa_E	0.1	103.1	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00029	drug_029	moa_E	0.1	96.5	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00029	drug_029	moa_E	0.1	98.5	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00029	drug_029	moa_E	0.1	99.5	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00029	drug_029	moa_E	0.1	103.3	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00029	drug_029	moa_E	0.1	100.4	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00029	drug_029	moa_E	0.1	101.3	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00029	drug_029	moa_E	0.1	98.9	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00029	drug_029	moa_E	0.1	102	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00029	drug_029	moa_E	0.1	101.8	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00029	drug_029	moa_E	0.1	95.4	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00029	drug_029	moa_E	0.1	97.1	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00030	drug_030	moa_E	0.1	75.9	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00030	drug_030	moa_E	0.1	101	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00030	drug_030	moa_E	0.1	103.9	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00030	drug_030	moa_E	0.1	92.5	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00030	drug_030	moa_E	0.1	100.8	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00030	drug_030	moa_E	0.1	89	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00030	drug_030	moa_E	0.1	98.1	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00030	drug_030	moa_E	0.1	103.8	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00030	drug_030	moa_E	0.1	98.4	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00030	drug_030	moa_E	0.1	96.7	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00030	drug_030	moa_E	0.1	98	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00030	drug_030	moa_E	0.1	97.2	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00030	drug_030	moa_E	0.1	104	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00030	drug_030	moa_E	0.1	99.3	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00030	drug_030	moa_E	0.1	98.2	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00031	drug_031	moa_F	0.1	54.2	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00031	drug_031	moa_F	0.1	92.7	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00031	drug_031	moa_F	0.1	97.6	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00031	drug_031	moa_F	0.1	100.5	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00031	drug_031	moa_F	0.1	93.7	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00031	drug_031	moa_F	0.1	91.8	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00031	drug_031	moa_F	0.1	95.5	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00031	drug_031	moa_F	0.1	93.9	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00031	drug_031	moa_F	0.1	82.7	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00031	drug_031	moa_F	0.1	91.9	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00031	drug_031	moa_F	0.1	82.2	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00031	drug_031	moa_F	0.1	100.1	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00031	drug_031	moa_F	0.1	84.3	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00031	drug_031	moa_F	0.1	100.5	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00031	drug_031	moa_F	0.1	104.2	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00032	drug_032	moa_F	0.1	71.4	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00032	drug_032	moa_F	0.1	98.6	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00032	drug_032	moa_F	0.1	77	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00032	drug_032	moa_F	0.1	97.9	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00032	drug_032	moa_F	0.1	94.5	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00032	drug_032	moa_F	0.1	102.9	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00032	drug_032	moa_F	0.1	99.8	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00032	drug_032	moa_F	0.1	92.9	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00032	drug_032	moa_F	0.1	79.5	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00032	drug_032	moa_F	0.1	103.2	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00032	drug_032	moa_F	0.1	81.8	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00032	drug_032	moa_F	0.1	86.2	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00032	drug_032	moa_F	0.1	70.3	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00032	drug_032	moa_F	0.1	96.6	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00032	drug_032	moa_F	0.1	95.3	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00033	drug_033	moa_F	0.1	103.1	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00033	drug_033	moa_F	0.1	96	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00033	drug_033	moa_F	0.1	96.7	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00033	drug_033	moa_F	0.1	100.9	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00033	drug_033	moa_F	0.1	96.2	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00033	drug_033	moa_F	0.1	96	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00033	drug_033	moa_F	0.1	97.4	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00033	drug_033	moa_F	0.1	103.3	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00033	drug_033	moa_F	0.1	91.2	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00033	drug_033	moa_F	0.1	103.7	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00033	drug_033	moa_F	0.1	97.8	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00033	drug_033	moa_F	0.1	86.5	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00033	drug_033	moa_F	0.1	97.6	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00033	drug_033	moa_F	0.1	103.8	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00033	drug_033	moa_F	0.1	104.5	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00034	drug_034	moa_F	0.1	93.2	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00034	drug_034	moa_F	0.1	92.4	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00034	drug_034	moa_F	0.1	100.3	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00034	drug_034	moa_F	0.1	103.1	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00034	drug_034	moa_F	0.1	92.5	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00034	drug_034	moa_F	0.1	79.2	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00034	drug_034	moa_F	0.1	94	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00034	drug_034	moa_F	0.1	100	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00034	drug_034	moa_F	0.1	99.9	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00034	drug_034	moa_F	0.1	99.3	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00034	drug_034	moa_F	0.1	100	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00034	drug_034	moa_F	0.1	96.8	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00034	drug_034	moa_F	0.1	96.1	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00034	drug_034	moa_F	0.1	103.1	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00034	drug_034	moa_F	0.1	100.4	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00035	drug_035	moa_F	0.1	89.4	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00035	drug_035	moa_F	0.1	96.2	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00035	drug_035	moa_F	0.1	95	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00035	drug_035	moa_F	0.1	101	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00035	drug_035	moa_F	0.1	96	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00035	drug_035	moa_F	0.1	60.7	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00035	drug_035	moa_F	0.1	81.4	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00035	drug_035	moa_F	0.1	97	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00035	drug_035	moa_F	0.1	100.3	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00035	drug_035	moa_F	0.1	102.8	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00035	drug_035	moa_F	0.1	81.9	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00035	drug_035	moa_F	0.1	96	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00035	drug_035	moa_F	0.1	95.2	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00035	drug_035	moa_F	0.1	102.2	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00035	drug_035	moa_F	0.1	97.8	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00036	drug_036	moa_F	0.1	91.5	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00036	drug_036	moa_F	0.1	96.8	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00036	drug_036	moa_F	0.1	97.1	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00036	drug_036	moa_F	0.1	99.5	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00036	drug_036	moa_F	0.1	93.6	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00036	drug_036	moa_F	0.1	96.1	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00036	drug_036	moa_F	0.1	97.2	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00036	drug_036	moa_F	0.1	96.6	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00036	drug_036	moa_F	0.1	95.2	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00036	drug_036	moa_F	0.1	98.2	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00036	drug_036	moa_F	0.1	98.3	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00036	drug_036	moa_F	0.1	92.6	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00036	drug_036	moa_F	0.1	99.6	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00036	drug_036	moa_F	0.1	104.4	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00036	drug_036	moa_F	0.1	99.2	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00037	drug_037	moa_F	0.1	100.7	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00037	drug_037	moa_F	0.1	101.7	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00037	drug_037	moa_F	0.1	100.5	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00037	drug_037	moa_F	0.1	102.8	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00037	drug_037	moa_F	0.1	98.9	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00037	drug_037	moa_F	0.1	92.5	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00037	drug_037	moa_F	0.1	96.6	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00037	drug_037	moa_F	0.1	95.8	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00037	drug_037	moa_F	0.1	96.4	0	72
plate_2	CL00019	cellline_JB	tissue_z	58	G00037	drug_037	moa_F	0.1	94.9	0	72
plate_2	CL00020	cellline_KB	tissue_z	62	G00037	drug_037	moa_F	0.1	89	0	72
plate_2	CL00021	cellline_LB	tissue_z	66	G00037	drug_037	moa_F	0.1	95.6	0	72
plate_2	CL00022	cellline_MC	tissue_z	70	G00037	drug_037	moa_F	0.1	94.5	0	72
plate_2	CL00023	cellline_NC	tissue_z	74	G00037	drug_037	moa_F	0.1	103.8	0	72
plate_2	CL00024	cellline_OC	tissue_z	78	G00037	drug_037	moa_F	0.1	100.2	0	72
plate_2	CL00010	cellline_AA	tissue_x	22	G00038	drug_038	moa_F	0.1	78	0	72
plate_2	CL00011	cellline_BA	tissue_x	26	G00038	drug_038	moa_F	0.1	78.2	0	72
plate_2	CL00012	cellline_CA	tissue_x	30	G00038	drug_038	moa_F	0.1	102	0	72
plate_2	CL00013	cellline_DA	tissue_x	34	G00038	drug_038	moa_F	0.1	79.6	0	72
plate_2	CL00014	cellline_EA	tissue_x	38	G00038	drug_038	moa_F	0.1	104.2	0	72
plate_2	CL00015	cellline_FA	tissue_x	42	G00038	drug_038	moa_F	0.1	94	0	72
plate_2	CL00016	cellline_GB	tissue_y	46	G00038	drug_038	moa_F	0.1	99.5	0	72
plate_2	CL00017	cellline_HB	tissue_y	50	G00038	drug_038	moa_F	0.1	97.3	0	72
plate_2	CL00018	cellline_IB	tissue_y	54	G00038	drug_038	moa_F	0.1	100.8	0	72
